"Step","unsupervised_test_lr:0.00025 - usvl_test/Loss/train","unsupervised_test_lr:0.00025 - usvl_test/Loss/train__MIN","unsupervised_test_lr:0.00025 - usvl_test/Loss/train__MAX","unsupervised_test_lr:1e-05 - usvl_test/Loss/train","unsupervised_test_lr:1e-05 - usvl_test/Loss/train__MIN","unsupervised_test_lr:1e-05 - usvl_test/Loss/train__MAX","unsupervised_test_lr:5e-05 - usvl_test/Loss/train","unsupervised_test_lr:5e-05 - usvl_test/Loss/train__MIN","unsupervised_test_lr:5e-05 - usvl_test/Loss/train__MAX","unsupervised_test_lr:0.0001 - usvl_test/Loss/train","unsupervised_test_lr:0.0001 - usvl_test/Loss/train__MIN","unsupervised_test_lr:0.0001 - usvl_test/Loss/train__MAX","unsupervised_test_lr:0.0005 - usvl_test/Loss/train","unsupervised_test_lr:0.0005 - usvl_test/Loss/train__MIN","unsupervised_test_lr:0.0005 - usvl_test/Loss/train__MAX"
"889","-12.9406199157238","-12.9406199157238","-12.9406199157238","-12.804607798655828","-12.804607798655828","-12.804607798655828","-12.897572646538416","-12.897572646538416","-12.897572646538416","-12.91462176044782","-12.91462176044782","-12.91462176044782","-12.947192639112473","-12.947192639112473","-12.947192639112473"
"890","-12.941906789938608","-12.941906789938608","-12.941906789938608","-12.805151283740997","-12.805151283740997","-12.805151283740997","-12.89853522181511","-12.89853522181511","-12.89853522181511","-12.915658960739771","-12.915658960739771","-12.915658960739771","-12.948829839626947","-12.948829839626947","-12.948829839626947"
"891","-12.940977533658346","-12.940977533658346","-12.940977533658346","-12.805288563172022","-12.805288563172022","-12.805288563172022","-12.899746348460516","-12.899746348460516","-12.899746348460516","-12.91854140162468","-12.91854140162468","-12.91854140162468","-12.949018905560175","-12.949018905560175","-12.949018905560175"
"892","-12.94000760714213","-12.94000760714213","-12.94000760714213","-12.805038571357727","-12.805038571357727","-12.805038571357727","-12.89923537770907","-12.89923537770907","-12.89923537770907","-12.916442235310873","-12.916442235310873","-12.916442235310873","-12.950094411770502","-12.950094411770502","-12.950094411770502"
"893","-12.93885905543963","-12.93885905543963","-12.93885905543963","-12.805406620105108","-12.805406620105108","-12.805406620105108","-12.899745921293894","-12.899745921293894","-12.899745921293894","-12.917034020026525","-12.917034020026525","-12.917034020026525","-12.950947473446528","-12.950947473446528","-12.950947473446528"
"894","-12.939505368471146","-12.939505368471146","-12.939505368471146","-12.804680407047272","-12.804680407047272","-12.804680407047272","-12.89956858754158","-12.89956858754158","-12.89956858754158","-12.920597712198893","-12.920597712198893","-12.920597712198893","-12.951837857564291","-12.951837857564291","-12.951837857564291"
"895","-12.940674165884653","-12.940674165884653","-12.940674165884653","-12.804556975762049","-12.804556975762049","-12.804556975762049","-12.899447431166967","-12.899447431166967","-12.899447431166967","-12.919961561759314","-12.919961561759314","-12.919961561759314","-12.952269872029623","-12.952269872029623","-12.952269872029623"
"896","-12.941602677106857","-12.941602677106857","-12.941602677106857","-12.805122762918472","-12.805122762918472","-12.805122762918472","-12.899457295735678","-12.899457295735678","-12.899457295735678","-12.920128842194876","-12.920128842194876","-12.920128842194876","-12.953123470147451","-12.953123470147451","-12.953123470147451"
"897","-12.940370639165243","-12.940370639165243","-12.940370639165243","-12.80464576681455","-12.80464576681455","-12.80464576681455","-12.901439517736435","-12.901439517736435","-12.901439517736435","-12.919441312551498","-12.919441312551498","-12.919441312551498","-12.951431095600128","-12.951431095600128","-12.951431095600128"
"898","-12.937551637490591","-12.937551637490591","-12.937551637490591","-12.80499318242073","-12.80499318242073","-12.80499318242073","-12.899463733037313","-12.899463733037313","-12.899463733037313","-12.9198696911335","-12.9198696911335","-12.9198696911335","-12.952600439389547","-12.952600439389547","-12.952600439389547"
"899","-12.938022742668787","-12.938022742668787","-12.938022742668787","-12.805094708998999","-12.805094708998999","-12.805094708998999","-12.89983638127645","-12.89983638127645","-12.89983638127645","-12.918897767861685","-12.918897767861685","-12.918897767861685","-12.953063209851583","-12.953063209851583","-12.953063209851583"
"900","-12.938482940196991","-12.938482940196991","-12.938482940196991","-12.804561495780945","-12.804561495780945","-12.804561495780945","-12.89908410112063","-12.89908410112063","-12.89908410112063","-12.917912006378174","-12.917912006378174","-12.917912006378174","-12.952470054229101","-12.952470054229101","-12.952470054229101"
"901","-12.941004703442255","-12.941004703442255","-12.941004703442255","-12.805710981289545","-12.805710981289545","-12.805710981289545","-12.898841540018717","-12.898841540018717","-12.898841540018717","-12.919917613267899","-12.919917613267899","-12.919917613267899","-12.952761858701706","-12.952761858701706","-12.952761858701706"
"902","-12.940406034390131","-12.940406034390131","-12.940406034390131","-12.805316756169","-12.805316756169","-12.805316756169","-12.900241474310556","-12.900241474310556","-12.900241474310556","-12.921505689620972","-12.921505689620972","-12.921505689620972","-12.949750661849976","-12.949750661849976","-12.949750661849976"
"903","-12.939893633127213","-12.939893633127213","-12.939893633127213","-12.805351903041204","-12.805351903041204","-12.805351903041204","-12.899858941634497","-12.899858941634497","-12.899858941634497","-12.9210045337677","-12.9210045337677","-12.9210045337677","-12.9486217101415","-12.9486217101415","-12.9486217101415"
"904","-12.940674642721811","-12.940674642721811","-12.940674642721811","-12.805672764778137","-12.805672764778137","-12.805672764778137","-12.900261640548706","-12.900261640548706","-12.900261640548706","-12.92059114575386","-12.92059114575386","-12.92059114575386","-12.94790443778038","-12.94790443778038","-12.94790443778038"
"905","-12.940125604470571","-12.940125604470571","-12.940125604470571","-12.805818557739258","-12.805818557739258","-12.805818557739258","-12.900258004665375","-12.900258004665375","-12.900258004665375","-12.918747067451477","-12.918747067451477","-12.918747067451477","-12.95054135719935","-12.95054135719935","-12.95054135719935"
"906","-12.9404416680336","-12.9404416680336","-12.9404416680336","-12.805924316247305","-12.805924316247305","-12.805924316247305","-12.900999943415323","-12.900999943415323","-12.900999943415323","-12.917011996110281","-12.917011996110281","-12.917011996110281","-12.95193307598432","-12.95193307598432","-12.95193307598432"
"907","-12.93959308664004","-12.93959308664004","-12.93959308664004","-12.806145985921225","-12.806145985921225","-12.806145985921225","-12.901155084371567","-12.901155084371567","-12.901155084371567","-12.917519211769104","-12.917519211769104","-12.917519211769104","-12.952203979094824","-12.952203979094824","-12.952203979094824"
"908","-12.935417930285135","-12.935417930285135","-12.935417930285135","-12.80550883213679","-12.80550883213679","-12.80550883213679","-12.901288082202276","-12.901288082202276","-12.901288082202276","-12.917405188083649","-12.917405188083649","-12.917405188083649","-12.948878486951193","-12.948878486951193","-12.948878486951193"
"909","-12.939904789129892","-12.939904789129892","-12.939904789129892","-12.80637139081955","-12.80637139081955","-12.80637139081955","-12.897863994042078","-12.897863994042078","-12.897863994042078","-12.916265199581781","-12.916265199581781","-12.916265199581781","-12.951420605182648","-12.951420605182648","-12.951420605182648"
"910","-12.938337981700897","-12.938337981700897","-12.938337981700897","-12.804829527934393","-12.804829527934393","-12.804829527934393","-12.899673054615656","-12.899673054615656","-12.899673054615656","-12.91681507229805","-12.91681507229805","-12.91681507229805","-12.95132295290629","-12.95132295290629","-12.95132295290629"
"911","-12.9391903479894","-12.9391903479894","-12.9391903479894","-12.806797534227371","-12.806797534227371","-12.806797534227371","-12.901618977387747","-12.901618977387747","-12.901618977387747","-12.917303740978241","-12.917303740978241","-12.917303740978241","-12.949147601922354","-12.949147601922354","-12.949147601922354"
"912","-12.93781782190005","-12.93781782190005","-12.93781782190005","-12.807336380084356","-12.807336380084356","-12.807336380084356","-12.901938557624817","-12.901938557624817","-12.901938557624817","-12.917244563500086","-12.917244563500086","-12.917244563500086","-12.95212925473849","-12.95212925473849","-12.95212925473849"
"913","-12.939550379912058","-12.939550379912058","-12.939550379912058","-12.806157658497492","-12.806157658497492","-12.806157658497492","-12.901418228944143","-12.901418228944143","-12.901418228944143","-12.91574173172315","-12.91574173172315","-12.91574173172315","-12.95020416378975","-12.95020416378975","-12.95020416378975"
"914","-12.94059028228124","-12.94059028228124","-12.94059028228124","-12.806852867205938","-12.806852867205938","-12.806852867205938","-12.902379930019379","-12.902379930019379","-12.902379930019379","-12.917269080877304","-12.917269080877304","-12.917269080877304","-12.949476977189383","-12.949476977189383","-12.949476977189383"
"915","-12.939190049966177","-12.939190049966177","-12.939190049966177","-12.80602452158928","-12.80602452158928","-12.80602452158928","-12.902891298135122","-12.902891298135122","-12.902891298135122","-12.9198064605395","-12.9198064605395","-12.9198064605395","-12.95074944694837","-12.95074944694837","-12.95074944694837"
"916","-12.93931065996488","-12.93931065996488","-12.93931065996488","-12.805928985277811","-12.805928985277811","-12.805928985277811","-12.902642438809076","-12.902642438809076","-12.902642438809076","-12.918729424476624","-12.918729424476624","-12.918729424476624","-12.951522409915924","-12.951522409915924","-12.951522409915924"
"917","-12.939498335123062","-12.939498335123062","-12.939498335123062","-12.806453029314676","-12.806453029314676","-12.806453029314676","-12.902481983105341","-12.902481983105341","-12.902481983105341","-12.918713639179865","-12.918713639179865","-12.918713639179865","-12.953644086917242","-12.953644086917242","-12.953644086917242"
"918","-12.93966461221377","-12.93966461221377","-12.93966461221377","-12.807192792495092","-12.807192792495092","-12.807192792495092","-12.901507635911306","-12.901507635911306","-12.901507635911306","-12.919696420431137","-12.919696420431137","-12.919696420431137","-12.95323904355367","-12.95323904355367","-12.95323904355367"
"919","-12.940770030021667","-12.940770030021667","-12.940770030021667","-12.806105762720108","-12.806105762720108","-12.806105762720108","-12.900546809037527","-12.900546809037527","-12.900546809037527","-12.91989149649938","-12.91989149649938","-12.91989149649938","-12.954118579626083","-12.954118579626083","-12.954118579626083"
"920","-12.94069728255272","-12.94069728255272","-12.94069728255272","-12.806281526883444","-12.806281526883444","-12.806281526883444","-12.903215229511261","-12.903215229511261","-12.903215229511261","-12.919956813255945","-12.919956813255945","-12.919956813255945","-12.953644474347433","-12.953644474347433","-12.953644474347433"
"921","-12.940682113170624","-12.940682113170624","-12.940682113170624","-12.807451218366623","-12.807451218366623","-12.807451218366623","-12.902752975622812","-12.902752975622812","-12.902752975622812","-12.919434378544489","-12.919434378544489","-12.919434378544489","-12.951907356580099","-12.951907356580099","-12.951907356580099"
"922","-12.939737608035406","-12.939737608035406","-12.939737608035406","-12.807273864746094","-12.807273864746094","-12.807273864746094","-12.903918315966925","-12.903918315966925","-12.903918315966925","-12.919859935839971","-12.919859935839971","-12.919859935839971","-12.953389336665472","-12.953389336665472","-12.953389336665472"
"923","-12.940214902162552","-12.940214902162552","-12.940214902162552","-12.806873083114624","-12.806873083114624","-12.806873083114624","-12.903591364622116","-12.903591364622116","-12.903591364622116","-12.919221580028534","-12.919221580028534","-12.919221580028534","-12.952349523703257","-12.952349523703257","-12.952349523703257"
"924","-12.94044945637385","-12.94044945637385","-12.94044945637385","-12.807621697584787","-12.807621697584787","-12.807621697584787","-12.903572936852774","-12.903572936852774","-12.903572936852774","-12.916356950998306","-12.916356950998306","-12.916356950998306","-12.952110389868418","-12.952110389868418","-12.952110389868418"
"925","-12.938785880804062","-12.938785880804062","-12.938785880804062","-12.806526929140091","-12.806526929140091","-12.806526929140091","-12.903320044279099","-12.903320044279099","-12.903320044279099","-12.917490045229593","-12.917490045229593","-12.917490045229593","-12.950649927059809","-12.950649927059809","-12.950649927059809"
"926","-12.935749818881353","-12.935749818881353","-12.935749818881353","-12.806660294532776","-12.806660294532776","-12.806660294532776","-12.90234942237536","-12.90234942237536","-12.90234942237536","-12.91672487060229","-12.91672487060229","-12.91672487060229","-12.951573689778646","-12.951573689778646","-12.951573689778646"
"927","-12.936764419078827","-12.936764419078827","-12.936764419078827","-12.8070700665315","-12.8070700665315","-12.8070700665315","-12.901546289523443","-12.901546289523443","-12.901546289523443","-12.918183326721191","-12.918183326721191","-12.918183326721191","-12.954657485087713","-12.954657485087713","-12.954657485087713"
