"Step","UnsupervisedLearning1 - Loss/train","UnsupervisedLearning1 - Loss/train__MIN","UnsupervisedLearning1 - Loss/train__MAX"
"4053","-13.01609057188034","-13.01609057188034","-13.01609057188034"
"4054","-13.016497085491816","-13.016497085491816","-13.016497085491816"
"4055","-13.017249961694082","-13.017249961694082","-13.017249961694082"
"4056","-13.016246805588404","-13.016246805588404","-13.016246805588404"
"4057","-13.015456746021906","-13.015456746021906","-13.015456746021906"
"4058","-13.015880674123764","-13.015880674123764","-13.015880674123764"
"4059","-13.017378777265549","-13.017378777265549","-13.017378777265549"
"4060","-13.015793363253275","-13.015793363253275","-13.015793363253275"
"4061","-13.016172677278519","-13.016172677278519","-13.016172677278519"
"4062","-13.015570551156998","-13.015570551156998","-13.015570551156998"
"4063","-13.014491548140844","-13.014491548140844","-13.014491548140844"
"4064","-13.01329838236173","-13.01329838236173","-13.01329838236173"
"4065","-13.01216628154119","-13.01216628154119","-13.01216628154119"
"4066","-13.01346837480863","-13.01346837480863","-13.01346837480863"
"4067","-13.013597359259924","-13.013597359259924","-13.013597359259924"
"4068","-13.013022094964981","-13.013022094964981","-13.013022094964981"
"4069","-13.014256606499353","-13.014256606499353","-13.014256606499353"
"4070","-13.015074729919434","-13.015074729919434","-13.015074729919434"
"4071","-13.01448721686999","-13.01448721686999","-13.01448721686999"
"4072","-13.014419684807459","-13.014419684807459","-13.014419684807459"
"4073","-13.013848463694254","-13.013848463694254","-13.013848463694254"
"4074","-13.012873788674673","-13.012873788674673","-13.012873788674673"
"4075","-13.011520673831305","-13.011520673831305","-13.011520673831305"
"4076","-13.0106640458107","-13.0106640458107","-13.0106640458107"
"4077","-13.012308379014334","-13.012308379014334","-13.012308379014334"
"4078","-13.010925710201263","-13.010925710201263","-13.010925710201263"
"4079","-13.011921793222427","-13.011921793222427","-13.011921793222427"
"4080","-13.010601749022802","-13.010601749022802","-13.010601749022802"
"4081","-13.011113196611404","-13.011113196611404","-13.011113196611404"
"4082","-13.011501530806223","-13.011501530806223","-13.011501530806223"
"4083","-13.012237588564554","-13.012237588564554","-13.012237588564554"
"4084","-13.01312225063642","-13.01312225063642","-13.01312225063642"
"4085","-13.012019217014313","-13.012019217014313","-13.012019217014313"
"4086","-13.012589444716772","-13.012589444716772","-13.012589444716772"
"4087","-13.011549025774002","-13.011549025774002","-13.011549025774002"
"4088","-13.010588546593985","-13.010588546593985","-13.010588546593985"
"4089","-13.010349641243616","-13.010349641243616","-13.010349641243616"
"4090","-13.011148045460383","-13.011148045460383","-13.011148045460383"
"4091","-13.011803925037384","-13.011803925037384","-13.011803925037384"
"4092","-13.012441585461298","-13.012441585461298","-13.012441585461298"
"4093","-13.010999331871668","-13.010999331871668","-13.010999331871668"
"4094","-13.011361261208853","-13.011361261208853","-13.011361261208853"
"4095","-13.011971036593119","-13.011971036593119","-13.011971036593119"
"4096","-13.01343180735906","-13.01343180735906","-13.01343180735906"
"4097","-13.012215912342072","-13.012215912342072","-13.012215912342072"
"4098","-13.013866096735","-13.013866096735","-13.013866096735"
"4099","-13.014163702726364","-13.014163702726364","-13.014163702726364"
"4100","-13.014137814442316","-13.014137814442316","-13.014137814442316"
"4101","-13.015733738740286","-13.015733738740286","-13.015733738740286"
"4102","-13.015142887830734","-13.015142887830734","-13.015142887830734"
"4103","-13.012621919314066","-13.012621919314066","-13.012621919314066"
"4104","-13.013659079869589","-13.013659079869589","-13.013659079869589"
"4105","-13.01436616977056","-13.01436616977056","-13.01436616977056"
"4106","-13.016062438488007","-13.016062438488007","-13.016062438488007"
"4107","-13.014129082361857","-13.014129082361857","-13.014129082361857"
"4108","-13.01370366414388","-13.01370366414388","-13.01370366414388"
"4109","-13.014083703358969","-13.014083703358969","-13.014083703358969"
"4110","-13.014279673496882","-13.014279673496882","-13.014279673496882"
"4111","-13.013757944107056","-13.013757944107056","-13.013757944107056"
"4112","-13.01368498802185","-13.01368498802185","-13.01368498802185"
"4113","-13.014312326908112","-13.014312326908112","-13.014312326908112"
"4114","-13.013150870800018","-13.013150870800018","-13.013150870800018"
"4115","-13.01392349600792","-13.01392349600792","-13.01392349600792"
"4116","-13.0156518916289","-13.0156518916289","-13.0156518916289"
"4117","-13.015522201855978","-13.015522201855978","-13.015522201855978"
"4118","-13.01534636815389","-13.01534636815389","-13.01534636815389"
"4119","-13.016011397043863","-13.016011397043863","-13.016011397043863"
"4120","-13.016076624393463","-13.016076624393463","-13.016076624393463"
"4121","-13.01608603199323","-13.01608603199323","-13.01608603199323"
"4122","-13.015610675017038","-13.015610675017038","-13.015610675017038"
"4123","-13.015542497237524","-13.015542497237524","-13.015542497237524"
"4124","-13.015647699435553","-13.015647699435553","-13.015647699435553"
"4125","-13.01617631316185","-13.01617631316185","-13.01617631316185"
"4126","-13.015638381242752","-13.015638381242752","-13.015638381242752"
"4127","-13.01457287867864","-13.01457287867864","-13.01457287867864"
"4128","-13.014389355977377","-13.014389355977377","-13.014389355977377"
"4129","-13.014511108398438","-13.014511108398438","-13.014511108398438"
"4130","-13.016050616900126","-13.016050616900126","-13.016050616900126"
"4131","-13.015261709690094","-13.015261709690094","-13.015261709690094"
"4132","-13.01472439368566","-13.01472439368566","-13.01472439368566"
"4133","-13.014132678508759","-13.014132678508759","-13.014132678508759"
"4134","-13.013645807902018","-13.013645807902018","-13.013645807902018"
"4135","-13.013411353031794","-13.013411353031794","-13.013411353031794"
"4136","-13.011944125096003","-13.011944125096003","-13.011944125096003"
"4137","-13.012918631235758","-13.012918631235758","-13.012918631235758"
"4138","-13.013405253489813","-13.013405253489813","-13.013405253489813"
"4139","-13.013187825679779","-13.013187825679779","-13.013187825679779"
"4140","-13.013329684734344","-13.013329684734344","-13.013329684734344"
"4141","-13.01278152068456","-13.01278152068456","-13.01278152068456"
"4142","-13.012923955917358","-13.012923955917358","-13.012923955917358"
"4143","-13.012692958116531","-13.012692958116531","-13.012692958116531"
"4144","-13.011843929688135","-13.011843929688135","-13.011843929688135"
"4145","-13.012691020965576","-13.012691020965576","-13.012691020965576"
"4146","-13.0117227435112","-13.0117227435112","-13.0117227435112"
"4147","-13.012878527243933","-13.012878527243933","-13.012878527243933"
"4148","-13.012430131435394","-13.012430131435394","-13.012430131435394"
"4149","-13.012082606554031","-13.012082606554031","-13.012082606554031"
"4150","-13.01264194647471","-13.01264194647471","-13.01264194647471"
"4151","-13.01294857263565","-13.01294857263565","-13.01294857263565"
"4152","-13.01335667570432","-13.01335667570432","-13.01335667570432"
"4153","-13.013402859369913","-13.013402859369913","-13.013402859369913"
"4154","-13.013224403063456","-13.013224403063456","-13.013224403063456"
"4155","-13.012647211551666","-13.012647211551666","-13.012647211551666"
"4156","-13.012823591629664","-13.012823591629664","-13.012823591629664"
"4157","-13.012129416068396","-13.012129416068396","-13.012129416068396"
"4158","-13.014021426439285","-13.014021426439285","-13.014021426439285"
"4159","-13.014647940794626","-13.014647940794626","-13.014647940794626"
"4160","-13.015004316965738","-13.015004316965738","-13.015004316965738"
"4161","-13.017685681581497","-13.017685681581497","-13.017685681581497"
"4162","-13.01666792233785","-13.01666792233785","-13.01666792233785"
"4163","-13.015440175930658","-13.015440175930658","-13.015440175930658"
"4164","-13.015165517727533","-13.015165517727533","-13.015165517727533"
"4165","-13.015091955661774","-13.015091955661774","-13.015091955661774"
"4166","-13.014822820822397","-13.014822820822397","-13.014822820822397"
"4167","-13.015053530534109","-13.015053530534109","-13.015053530534109"
"4168","-13.014449010292688","-13.014449010292688","-13.014449010292688"
"4169","-13.015477319558462","-13.015477319558462","-13.015477319558462"
"4170","-13.016457825899124","-13.016457825899124","-13.016457825899124"
"4171","-13.015011847019196","-13.015011847019196","-13.015011847019196"
"4172","-13.014843076467514","-13.014843076467514","-13.014843076467514"
"4173","-13.015269686778387","-13.015269686778387","-13.015269686778387"
"4174","-13.014189213514328","-13.014189213514328","-13.014189213514328"
"4175","-13.013659407695135","-13.013659407695135","-13.013659407695135"
"4176","-13.015020499626795","-13.015020499626795","-13.015020499626795"
"4177","-13.014229963223139","-13.014229963223139","-13.014229963223139"
"4178","-13.01487692197164","-13.01487692197164","-13.01487692197164"
"4179","-13.014928191900253","-13.014928191900253","-13.014928191900253"
"4180","-13.01534660657247","-13.01534660657247","-13.01534660657247"
"4181","-13.014186968406042","-13.014186968406042","-13.014186968406042"
"4182","-13.01369767387708","-13.01369767387708","-13.01369767387708"
"4183","-13.014349321524302","-13.014349321524302","-13.014349321524302"
"4184","-13.01323851943016","-13.01323851943016","-13.01323851943016"
"4185","-13.013118276993433","-13.013118276993433","-13.013118276993433"
"4186","-13.013512998819351","-13.013512998819351","-13.013512998819351"
"4187","-13.013346483310064","-13.013346483310064","-13.013346483310064"
"4188","-13.015742093324661","-13.015742093324661","-13.015742093324661"
"4189","-13.015575647354126","-13.015575647354126","-13.015575647354126"
"4190","-13.01515476902326","-13.01515476902326","-13.01515476902326"
"4191","-13.012752970059713","-13.012752970059713","-13.012752970059713"
"4192","-13.013085742791494","-13.013085742791494","-13.013085742791494"
"4193","-13.011994232734045","-13.011994232734045","-13.011994232734045"
"4194","-13.013130029042562","-13.013130029042562","-13.013130029042562"
"4195","-13.01376568277677","-13.01376568277677","-13.01376568277677"
"4196","-13.014928271373114","-13.014928271373114","-13.014928271373114"
"4197","-13.015264689922333","-13.015264689922333","-13.015264689922333"
"4198","-13.014913886785507","-13.014913886785507","-13.014913886785507"
"4199","-13.014112561941147","-13.014112561941147","-13.014112561941147"
"4200","-13.01250390211741","-13.01250390211741","-13.01250390211741"
"4201","-13.011831909418106","-13.011831909418106","-13.011831909418106"
"4202","-13.012562076250711","-13.012562076250711","-13.012562076250711"
"4203","-13.013727009296417","-13.013727009296417","-13.013727009296417"
"4204","-13.0131622950236","-13.0131622950236","-13.0131622950236"
"4205","-13.011263231436411","-13.011263231436411","-13.011263231436411"
"4206","-13.011548747618994","-13.011548747618994","-13.011548747618994"
"4207","-13.013184696435928","-13.013184696435928","-13.013184696435928"
"4208","-13.014683961868286","-13.014683961868286","-13.014683961868286"
"4209","-13.016011327505112","-13.016011327505112","-13.016011327505112"
"4210","-13.016621798276901","-13.016621798276901","-13.016621798276901"
"4211","-13.015959372123083","-13.015959372123083","-13.015959372123083"
"4212","-13.015781770149866","-13.015781770149866","-13.015781770149866"
"4213","-13.014216760794321","-13.014216760794321","-13.014216760794321"
"4214","-13.014560947815577","-13.014560947815577","-13.014560947815577"
"4215","-13.01599328716596","-13.01599328716596","-13.01599328716596"
"4216","-13.017225742340088","-13.017225742340088","-13.017225742340088"
"4217","-13.016645838816961","-13.016645838816961","-13.016645838816961"
"4218","-13.014625698328018","-13.014625698328018","-13.014625698328018"
"4219","-13.015146364768347","-13.015146364768347","-13.015146364768347"
"4220","-13.015548586845398","-13.015548586845398","-13.015548586845398"
"4221","-13.016332745552063","-13.016332745552063","-13.016332745552063"
"4222","-13.014910519123077","-13.014910519123077","-13.014910519123077"
"4223","-13.015608658393225","-13.015608658393225","-13.015608658393225"
"4224","-13.016472438971201","-13.016472438971201","-13.016472438971201"
"4225","-13.016037980715433","-13.016037980715433","-13.016037980715433"
"4226","-13.01661761601766","-13.01661761601766","-13.01661761601766"
"4227","-13.01787331700325","-13.01787331700325","-13.01787331700325"
"4228","-13.01733366648356","-13.01733366648356","-13.01733366648356"
"4229","-13.016249865293503","-13.016249865293503","-13.016249865293503"
"4230","-13.017523268858591","-13.017523268858591","-13.017523268858591"
"4231","-13.018336802721024","-13.018336802721024","-13.018336802721024"
"4232","-13.017808049917221","-13.017808049917221","-13.017808049917221"
"4233","-13.017605821291605","-13.017605821291605","-13.017605821291605"
"4234","-13.016401042540869","-13.016401042540869","-13.016401042540869"
"4235","-13.016223043203354","-13.016223043203354","-13.016223043203354"
"4236","-13.017288873593012","-13.017288873593012","-13.017288873593012"
"4237","-13.01733128229777","-13.01733128229777","-13.01733128229777"
"4238","-13.015902519226074","-13.015902519226074","-13.015902519226074"
"4239","-13.015654265880585","-13.015654265880585","-13.015654265880585"
"4240","-13.016418566306433","-13.016418566306433","-13.016418566306433"
